longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value (Predictions),median_house_value (Actual)
-121.48,38.53,43.0,1378.0,280.0,708.0,280.0,2.3542,INLAND,101541.0,103900.0
-117.32,34.1,27.0,2053.0,461.0,1737.0,463.0,3.1213,INLAND,104483.0,78800.0
-122.1,37.89,21.0,3282.0,653.0,1398.0,601.0,5.2079,NEAR BAY,297213.02,310300.0
-117.97,33.92,24.0,2017.0,416.0,900.0,436.0,3.0,<1H OCEAN,184869.0,251400.0
-118.3,34.06,21.0,3960.0,1490.0,3468.0,1335.0,1.8214,<1H OCEAN,253080.02,475000.0
-117.91,33.72,32.0,2436.0,504.0,2839.0,516.0,4.5607,<1H OCEAN,188089.01,182100.0
-118.33,34.04,33.0,1806.0,444.0,1161.0,393.0,2.5927,<1H OCEAN,178513.0,161500.0
-121.47,38.55,52.0,1384.0,295.0,561.0,244.0,2.0242,INLAND,104111.0,94600.0
-117.82,33.68,3.0,3068.0,494.0,1357.0,486.0,7.9187,<1H OCEAN,346388.04,333600.0
-117.94,33.82,29.0,1422.0,409.0,1057.0,390.0,2.3347,<1H OCEAN,179118.0,208100.0
-122.28,37.86,52.0,938.0,195.0,393.0,189.0,3.8594,NEAR BAY,205903.0,196400.0
-117.64,33.45,27.0,334.0,56.0,130.0,46.0,4.875,NEAR OCEAN,300839.07,284100.0
-122.13,39.0,23.0,3832.0,774.0,2435.0,747.0,2.2754,INLAND,86632.0,59200.0
-118.44,34.2,28.0,1732.0,435.0,1198.0,417.0,2.9219,<1H OCEAN,204105.0,241300.0
-119.58,36.77,19.0,3225.0,548.0,1760.0,542.0,4.0227,INLAND,95525.0,126500.0
-118.28,33.99,37.0,1971.0,513.0,1673.0,464.0,1.4625,<1H OCEAN,98866.0,103000.0
-121.4,38.55,26.0,2697.0,398.0,1088.0,389.0,5.0,INLAND,159179.0,142500.0
-118.21,33.84,28.0,822.0,205.0,627.0,192.0,3.4583,<1H OCEAN,160173.0,166300.0
-119.01,35.36,38.0,1838.0,388.0,1203.0,373.0,1.6797,INLAND,56025.0,60700.0
-117.63,34.02,13.0,4864.0,729.0,2780.0,723.0,5.6168,INLAND,197848.0,175400.0
-118.18,33.77,36.0,1833.0,688.0,1128.0,620.0,1.1483,NEAR OCEAN,149008.0,112500.0
-118.32,34.02,51.0,2010.0,460.0,1355.0,433.0,2.0304,<1H OCEAN,119166.0,133400.0
-121.49,38.53,42.0,1468.0,281.0,571.0,271.0,3.3906,INLAND,110126.0,124200.0
-120.39,38.0,33.0,2177.0,404.0,891.0,383.0,3.212,INLAND,112067.0,105200.0
-118.21,34.05,26.0,745.0,258.0,694.0,236.0,1.3846,<1H OCEAN,165590.0,129200.0
-118.22,33.94,42.0,1046.0,287.0,1218.0,289.0,2.6538,<1H OCEAN,129206.0,143400.0
-118.19,33.91,33.0,915.0,225.0,826.0,212.0,2.7708,<1H OCEAN,131811.0,117400.0
-118.41,34.01,26.0,2503.0,449.0,1218.0,426.0,5.3683,<1H OCEAN,415024.3,500001.0
-118.12,34.14,25.0,3420.0,977.0,1718.0,947.0,3.1033,<1H OCEAN,213907.0,217900.0
-122.34,37.57,28.0,3751.0,949.0,1691.0,846.0,3.9728,NEAR OCEAN,364493.02,300000.0
-122.53,38.32,22.0,3577.0,,1371.0,501.0,5.795,<1H OCEAN,291446.01,332300.0
-121.62,36.43,20.0,1335.0,290.0,717.0,243.0,4.7891,<1H OCEAN,236344.01,230600.0
-117.87,33.72,37.0,2216.0,497.0,2445.0,506.0,3.8421,<1H OCEAN,175207.0,174000.0
-120.69,35.52,26.0,2758.0,571.0,1291.0,522.0,2.925,<1H OCEAN,173675.0,181400.0
-121.87,37.66,27.0,1569.0,242.0,583.0,214.0,5.7519,INLAND,301750.01,278500.0
-117.73,33.51,5.0,4549.0,786.0,1238.0,632.0,6.1785,<1H OCEAN,356773.15,295900.0
-121.99,37.33,35.0,1802.0,291.0,841.0,315.0,4.8365,<1H OCEAN,260582.01,313900.0
-122.01,37.06,19.0,4113.0,767.0,2006.0,732.0,5.1121,NEAR OCEAN,323935.05,308100.0
-119.64,37.61,30.0,2857.0,661.0,291.0,135.0,2.6838,INLAND,126603.0,164600.0
-117.23,32.75,23.0,2415.0,653.0,1275.0,596.0,3.1389,NEAR OCEAN,232584.0,101800.0
-117.16,32.89,5.0,8576.0,1952.0,5006.0,1827.0,4.3598,<1H OCEAN,209469.0,189100.0
-117.98,33.76,24.0,1880.0,405.0,967.0,418.0,4.4545,<1H OCEAN,208317.0,192500.0
-118.07,34.11,47.0,832.0,194.0,419.0,156.0,3.1576,<1H OCEAN,230273.01,225000.0
-122.45,37.78,45.0,2747.0,699.0,1320.0,693.0,3.1576,NEAR BAY,366362.13,333300.0
-122.22,38.08,37.0,2811.0,,1574.0,516.0,3.1053,NEAR BAY,118258.0,96700.0
-118.25,34.0,32.0,1218.0,342.0,1292.0,304.0,1.5781,<1H OCEAN,104955.0,102900.0
-121.96,36.99,23.0,3209.0,748.0,1423.0,666.0,2.7375,NEAR OCEAN,231654.01,238000.0
-118.28,34.25,35.0,2045.0,450.0,1166.0,407.0,3.5214,<1H OCEAN,223498.0,197600.0
-118.38,34.3,39.0,1622.0,355.0,903.0,314.0,4.1125,<1H OCEAN,198033.0,183000.0
-118.37,34.08,22.0,3008.0,938.0,1224.0,816.0,3.2149,<1H OCEAN,369297.13,300000.0
-121.33,38.7,15.0,2226.0,421.0,1004.0,417.0,2.7868,INLAND,131782.0,117800.0
-118.08,34.14,42.0,2690.0,589.0,1149.0,535.0,3.88,INLAND,290008.0,281100.0
-122.26,38.16,23.0,2840.0,491.0,1586.0,466.0,4.0337,NEAR BAY,147031.0,130400.0
-118.43,34.29,50.0,1181.0,265.0,1196.0,269.0,3.2095,<1H OCEAN,213883.03,167000.0
-122.44,37.76,30.0,5089.0,1210.0,1935.0,1139.0,4.6053,NEAR BAY,401165.13,386100.0
-120.86,37.77,28.0,1208.0,232.0,535.0,232.0,2.3523,INLAND,102138.0,94700.0
-117.89,33.82,21.0,1591.0,298.0,904.0,297.0,4.8906,<1H OCEAN,212016.0,179100.0
-121.37,38.6,36.0,1119.0,144.0,414.0,150.0,5.8336,INLAND,215286.01,283300.0
-118.14,33.95,42.0,1413.0,228.0,630.0,219.0,6.8564,<1H OCEAN,431252.43,300000.0
-122.07,37.66,21.0,5031.0,1168.0,2461.0,1042.0,3.875,NEAR BAY,232357.02,179300.0
-118.56,34.41,4.0,17313.0,3224.0,6902.0,2707.0,5.6798,<1H OCEAN,286973.04,320900.0
-121.88,37.27,24.0,4567.0,688.0,2102.0,695.0,5.6895,<1H OCEAN,262732.0,289000.0
-122.2,37.77,39.0,2689.0,597.0,1888.0,537.0,2.2562,NEAR BAY,109623.0,94800.0
-118.34,34.17,49.0,3033.0,580.0,1284.0,561.0,4.1161,<1H OCEAN,282678.01,232500.0
-122.43,37.61,21.0,10252.0,2595.0,4790.0,2428.0,4.1692,NEAR OCEAN,325356.07,344500.0
-117.99,33.68,13.0,4000.0,883.0,1999.0,881.0,4.7245,<1H OCEAN,257424.0,273600.0
-121.91,37.33,52.0,2212.0,563.0,1195.0,532.0,2.894,<1H OCEAN,200463.0,209500.0
-118.32,33.88,37.0,1402.0,254.0,722.0,251.0,6.4781,<1H OCEAN,401840.24,269000.0
-122.05,37.97,16.0,60.0,10.0,65.0,19.0,6.1359,NEAR BAY,223936.0,250000.0
-122.2,39.75,18.0,2603.0,576.0,1616.0,588.0,2.0192,INLAND,72331.0,63700.0
-123.85,39.42,11.0,1804.0,506.0,895.0,451.0,1.7574,<1H OCEAN,100194.0,150000.0
-118.9,34.2,16.0,6510.0,817.0,2304.0,778.0,7.9943,<1H OCEAN,408128.04,452100.0
-120.86,37.6,25.0,1178.0,206.0,709.0,214.0,4.5625,INLAND,155943.0,133600.0
-122.26,38.57,22.0,509.0,103.0,139.0,73.0,2.1979,INLAND,115554.99,152800.0
-118.36,33.9,42.0,1935.0,388.0,1136.0,379.0,4.74,<1H OCEAN,231768.0,230000.0
-117.57,33.9,7.0,3797.0,850.0,2369.0,720.0,3.5525,INLAND,145936.0,137600.0
-119.69,34.43,37.0,2801.0,497.0,1150.0,476.0,5.8311,<1H OCEAN,389579.17,387700.0
-121.92,36.56,39.0,2144.0,538.0,749.0,419.0,2.7039,NEAR OCEAN,261596.01,364000.0
-121.47,38.61,35.0,1372.0,360.0,850.0,328.0,1.6331,INLAND,67280.0,67500.0
-118.4,34.1,27.0,3979.0,510.0,1351.0,520.0,15.0001,<1H OCEAN,500001.0,500001.0
-119.87,36.83,4.0,4833.0,784.0,2088.0,789.0,5.1781,INLAND,146797.0,122500.0
-120.42,34.94,32.0,2844.0,551.0,1337.0,516.0,2.7188,<1H OCEAN,147463.0,133700.0
-121.27,38.05,26.0,378.0,75.0,164.0,65.0,3.4107,INLAND,143301.0,82800.0
-118.15,33.85,36.0,1435.0,249.0,606.0,234.0,4.1439,<1H OCEAN,214722.0,212600.0
-122.2,37.9,36.0,2107.0,287.0,740.0,280.0,10.3416,NEAR BAY,494298.92,500001.0
-118.16,33.78,14.0,1709.0,558.0,1939.0,520.0,1.9808,NEAR OCEAN,154217.0,139100.0
-122.38,37.59,49.0,1657.0,266.0,613.0,270.0,5.7837,NEAR OCEAN,400437.25,378100.0
-118.2,33.9,26.0,1000.0,275.0,1178.0,263.0,2.12,<1H OCEAN,116955.0,105000.0
-118.23,33.91,33.0,677.0,182.0,984.0,174.0,2.5893,<1H OCEAN,103679.0,88900.0
-121.4,38.63,31.0,1540.0,452.0,1079.0,444.0,1.8571,INLAND,75811.0,98700.0
-121.82,37.81,12.0,4711.0,659.0,2089.0,621.0,8.3209,INLAND,335074.06,485400.0
-118.29,34.08,43.0,3056.0,1345.0,3920.0,1304.0,1.925,<1H OCEAN,215811.01,300000.0
-118.55,34.17,36.0,2127.0,297.0,761.0,274.0,7.8392,<1H OCEAN,483392.77,500001.0
-117.85,33.81,32.0,1766.0,322.0,876.0,330.0,4.0417,<1H OCEAN,222055.0,234500.0
-117.83,33.81,28.0,1972.0,315.0,970.0,326.0,5.4298,<1H OCEAN,236725.0,234200.0
-122.47,37.74,52.0,1538.0,305.0,819.0,319.0,4.0846,NEAR BAY,312858.01,333600.0
-120.18,34.75,17.0,2074.0,382.0,1035.0,359.0,3.7958,<1H OCEAN,208231.0,400000.0
-116.99,33.2,17.0,2980.0,539.0,1531.0,505.0,3.1553,<1H OCEAN,206239.0,250000.0
-121.76,38.55,23.0,8800.0,1857.0,6330.0,1832.0,2.065,INLAND,109766.0,219400.0
-118.36,33.86,35.0,2126.0,434.0,1044.0,433.0,5.5456,<1H OCEAN,325542.03,297400.0
-119.72,36.32,40.0,1185.0,221.0,676.0,256.0,2.2721,INLAND,60871.0,52600.0
-117.12,32.59,28.0,2793.0,706.0,1825.0,676.0,2.6724,NEAR OCEAN,153534.0,144500.0
-122.26,37.54,5.0,3264.0,442.0,1607.0,453.0,9.1415,NEAR BAY,465729.53,500001.0
-117.58,34.1,4.0,6360.0,1584.0,3359.0,1396.0,3.5186,INLAND,147264.0,127800.0
-122.2,37.47,40.0,2959.0,389.0,985.0,365.0,9.9025,NEAR BAY,500001.0,500001.0
-116.9,34.69,10.0,337.0,102.0,108.0,50.0,0.4999,INLAND,266306.39,55000.0
-120.84,38.81,11.0,1280.0,286.0,609.0,248.0,3.1635,INLAND,143074.0,132600.0
-117.37,33.97,34.0,3676.0,697.0,2653.0,682.0,2.5804,INLAND,103350.0,92400.0
-117.02,32.71,30.0,3187.0,592.0,2082.0,631.0,3.5388,NEAR OCEAN,124014.0,118500.0
-118.21,33.92,37.0,1705.0,403.0,1839.0,410.0,2.5833,<1H OCEAN,124354.0,132700.0
-121.64,40.9,24.0,2237.0,434.0,834.0,318.0,1.7538,INLAND,70472.0,90300.0
-117.23,32.86,16.0,1675.0,354.0,604.0,332.0,5.2326,NEAR OCEAN,275747.06,188300.0
-122.92,38.97,20.0,2067.0,384.0,904.0,333.0,2.9934,<1H OCEAN,146167.0,134200.0
-118.36,34.09,34.0,2832.0,883.0,1594.0,843.0,1.7558,<1H OCEAN,257997.02,312500.0
-117.9,33.74,19.0,1566.0,379.0,1032.0,330.0,2.2105,<1H OCEAN,174284.0,180400.0
-121.02,39.27,52.0,3720.0,707.0,1424.0,609.0,3.2,INLAND,150035.0,155000.0
-122.19,37.76,52.0,2024.0,391.0,1030.0,350.0,2.4659,NEAR BAY,109508.0,94700.0
-122.15,37.67,35.0,2472.0,398.0,1171.0,390.0,5.5797,NEAR BAY,284802.0,198100.0
-119.18,34.16,12.0,460.0,101.0,405.0,103.0,5.2783,NEAR OCEAN,350182.23,167400.0
-122.53,37.93,37.0,1722.0,352.0,648.0,337.0,4.125,NEAR BAY,350243.01,310300.0
-117.67,33.55,6.0,3157.0,721.0,1695.0,710.0,3.7609,<1H OCEAN,185243.0,222300.0
-119.85,36.82,15.0,1387.0,236.0,638.0,195.0,5.5842,INLAND,147922.0,88900.0
-118.57,34.15,22.0,5791.0,706.0,2059.0,673.0,10.9201,<1H OCEAN,500001.0,500001.0
-117.88,33.83,22.0,3522.0,543.0,1706.0,524.0,6.4685,<1H OCEAN,270182.01,241200.0
-118.33,34.1,43.0,2732.0,1646.0,3049.0,1429.0,1.3157,<1H OCEAN,279097.13,333300.0
-117.8,33.75,29.0,3058.0,488.0,1197.0,474.0,5.3903,<1H OCEAN,277561.01,286600.0
-117.2,34.26,17.0,9419.0,1455.0,1382.0,459.0,6.2233,INLAND,224653.0,230900.0
-117.68,33.65,6.0,10395.0,1915.0,4783.0,1811.0,5.928,<1H OCEAN,289807.02,239900.0
-119.7,36.82,25.0,2379.0,540.0,1482.0,484.0,2.3173,INLAND,67865.0,68200.0
-118.37,34.04,25.0,542.0,161.0,442.0,131.0,2.25,<1H OCEAN,191151.02,333300.0
-121.63,39.18,13.0,1907.0,347.0,821.0,367.0,2.0978,INLAND,81539.0,134000.0
-118.97,35.38,32.0,1361.0,363.0,1483.0,297.0,1.625,INLAND,49007.0,46800.0
-121.75,39.4,29.0,1687.0,327.0,864.0,334.0,2.4943,INLAND,79931.0,81900.0
-122.32,37.55,46.0,1437.0,266.0,607.0,263.0,4.8068,NEAR OCEAN,351440.11,369700.0
-117.94,33.93,14.0,999.0,232.0,1037.0,244.0,2.7125,<1H OCEAN,157024.0,166100.0
-119.42,36.35,20.0,1469.0,303.0,1031.0,259.0,1.6645,INLAND,55696.0,48000.0
-122.31,38.0,29.0,3108.0,534.0,1687.0,516.0,4.3333,NEAR BAY,175563.0,170800.0
-119.96,38.94,27.0,1492.0,393.0,717.0,254.0,1.8906,INLAND,108187.02,104200.0
-117.04,34.0,21.0,4624.0,852.0,2174.0,812.0,3.5255,INLAND,115517.0,132100.0
-117.9,33.71,15.0,539.0,71.0,287.0,66.0,6.3427,<1H OCEAN,291030.0,305200.0
-122.46,37.88,35.0,2492.0,409.0,812.0,373.0,8.8386,NEAR BAY,462832.5,500001.0
-118.34,34.19,48.0,814.0,165.0,490.0,176.0,3.1406,<1H OCEAN,254222.1,223100.0
-118.36,34.2,14.0,1878.0,614.0,1874.0,559.0,2.5267,<1H OCEAN,188551.0,231800.0
-118.18,34.02,43.0,887.0,219.0,965.0,217.0,2.625,<1H OCEAN,139012.0,133900.0
-119.83,36.8,24.0,3756.0,681.0,1586.0,739.0,3.8571,INLAND,94827.0,90100.0
-118.13,33.84,48.0,1895.0,294.0,881.0,293.0,6.3364,<1H OCEAN,415765.23,307400.0
-122.71,38.43,38.0,1689.0,526.0,1071.0,529.0,1.5026,<1H OCEAN,154007.0,124000.0
-119.72,34.43,36.0,1156.0,309.0,521.0,304.0,2.6014,<1H OCEAN,299223.0,320600.0
-117.88,34.12,34.0,912.0,165.0,522.0,150.0,4.0417,<1H OCEAN,171962.0,178000.0
-117.23,32.74,16.0,735.0,139.0,299.0,134.0,4.6354,NEAR OCEAN,242680.04,179200.0
-122.46,37.66,15.0,6082.0,1284.0,3861.0,1198.0,5.4221,NEAR OCEAN,283961.0,284700.0
-121.96,37.23,36.0,4423.0,632.0,1719.0,608.0,7.8407,<1H OCEAN,484785.84,476400.0
-117.14,33.16,16.0,1660.0,,733.0,214.0,5.6874,<1H OCEAN,240713.0,202700.0
-121.29,37.87,29.0,488.0,108.0,308.0,115.0,2.6563,INLAND,105996.0,103100.0
-116.05,34.12,19.0,301.0,65.0,150.0,56.0,3.125,INLAND,98370.0,65600.0
-118.3,33.89,30.0,2756.0,858.0,1806.0,787.0,3.0329,<1H OCEAN,195825.0,207800.0
-122.38,37.58,52.0,2039.0,299.0,772.0,303.0,6.471,NEAR OCEAN,445722.32,500001.0
-122.26,37.83,52.0,2432.0,715.0,1377.0,696.0,2.5898,NEAR BAY,203499.0,176000.0
-117.46,34.1,35.0,908.0,226.0,667.0,203.0,2.5833,INLAND,96522.0,93500.0
-121.92,37.33,52.0,2962.0,557.0,1215.0,506.0,4.7768,<1H OCEAN,316711.02,301100.0
-122.07,37.69,29.0,2304.0,618.0,1021.0,552.0,2.5362,NEAR BAY,187259.0,203800.0
-119.84,36.85,8.0,3791.0,487.0,1424.0,475.0,10.5144,INLAND,384768.51,345900.0
-116.52,33.81,12.0,12396.0,2552.0,2548.0,1265.0,3.4394,INLAND,151810.0,162200.0
-122.68,38.07,26.0,1445.0,244.0,510.0,207.0,5.6305,NEAR OCEAN,351999.03,430000.0
-121.67,36.67,24.0,3071.0,544.0,1477.0,560.0,3.9219,<1H OCEAN,199679.0,222500.0
-118.21,33.95,32.0,1116.0,328.0,1265.0,302.0,2.295,<1H OCEAN,140840.0,155200.0
-121.98,37.28,28.0,3688.0,633.0,1877.0,620.0,5.7251,<1H OCEAN,300985.01,272600.0
-117.93,33.84,34.0,2160.0,298.0,852.0,305.0,6.0531,<1H OCEAN,293048.01,287100.0
-118.78,34.16,9.0,30405.0,4093.0,12873.0,3931.0,8.0137,NEAR OCEAN,427760.2,399200.0
-122.3,37.9,35.0,1102.0,308.0,688.0,303.0,2.3946,NEAR BAY,176435.0,141700.0
-119.23,34.42,16.0,630.0,117.0,343.0,100.0,5.75,<1H OCEAN,324366.06,325000.0
-122.53,41.81,21.0,2400.0,485.0,1109.0,443.0,1.7639,INLAND,64462.0,55400.0
-122.01,37.39,36.0,1976.0,361.0,1348.0,371.0,5.6447,<1H OCEAN,278333.0,252600.0
-122.34,37.94,47.0,2313.0,433.0,947.0,430.0,3.942,NEAR BAY,158738.0,143300.0
-121.62,36.71,24.0,4195.0,706.0,2200.0,647.0,4.3451,<1H OCEAN,220298.0,177800.0
-118.1,33.84,36.0,690.0,109.0,316.0,104.0,3.7813,<1H OCEAN,199499.0,209100.0
-122.5,37.75,45.0,1672.0,344.0,838.0,314.0,4.1419,NEAR OCEAN,277833.0,291500.0
-118.12,34.68,12.0,5319.0,875.0,2439.0,779.0,4.6629,INLAND,146291.0,131500.0
-117.31,33.24,6.0,1580.0,288.0,792.0,265.0,4.0469,<1H OCEAN,177773.02,162400.0
-120.79,37.08,9.0,97.0,20.0,91.0,22.0,2.9063,INLAND,129958.0,55000.0
-121.87,37.34,52.0,1170.0,215.0,604.0,207.0,2.6667,<1H OCEAN,221470.0,325900.0
-117.79,33.77,21.0,4349.0,553.0,1680.0,519.0,6.9014,<1H OCEAN,306428.01,439000.0
-122.52,37.96,35.0,2012.0,346.0,818.0,352.0,5.2818,NEAR BAY,316364.02,331000.0
-118.3,33.87,27.0,3144.0,722.0,1510.0,680.0,3.1597,<1H OCEAN,234175.0,214700.0
-118.05,34.06,45.0,531.0,164.0,722.0,166.0,2.1406,<1H OCEAN,175082.03,162500.0
-118.21,34.14,44.0,1681.0,407.0,1105.0,387.0,3.2222,<1H OCEAN,205972.0,186500.0
-117.98,33.78,31.0,2825.0,546.0,1908.0,563.0,3.9798,<1H OCEAN,196844.0,187500.0
-117.15,34.04,14.0,2845.0,420.0,1172.0,377.0,7.5822,INLAND,265295.0,283100.0
-118.11,33.81,37.0,1694.0,280.0,776.0,271.0,6.2187,<1H OCEAN,413317.23,257900.0
-118.48,34.21,25.0,2879.0,723.0,2077.0,649.0,3.3864,<1H OCEAN,213505.0,197400.0
-118.17,33.82,52.0,2539.0,497.0,1152.0,488.0,4.1354,NEAR OCEAN,260422.0,268200.0
-121.22,38.4,14.0,2655.0,441.0,1277.0,422.0,4.6989,INLAND,177260.0,213800.0
-118.19,34.12,46.0,3387.0,820.0,2833.0,813.0,2.987,<1H OCEAN,193732.0,176900.0
-117.71,34.08,26.0,2744.0,494.0,1411.0,465.0,4.2639,INLAND,169204.0,154200.0
-118.08,33.85,22.0,1055.0,204.0,682.0,216.0,6.0,<1H OCEAN,274268.0,191300.0
-118.4,33.87,45.0,2093.0,497.0,842.0,472.0,6.3231,<1H OCEAN,459235.41,500001.0
-117.4,34.04,17.0,1906.0,334.0,1550.0,338.0,3.025,INLAND,106479.0,81800.0
-123.5,39.67,22.0,2124.0,450.0,1122.0,446.0,2.1793,INLAND,83852.0,71500.0
-120.67,37.37,18.0,164.0,30.0,104.0,32.0,1.6607,INLAND,113971.01,87500.0
-121.48,38.54,41.0,3364.0,685.0,1841.0,626.0,2.1975,INLAND,88821.0,73500.0
-122.18,37.45,43.0,2061.0,437.0,817.0,385.0,4.4688,NEAR BAY,394728.46,460200.0
-117.01,32.76,34.0,3415.0,608.0,1464.0,593.0,4.0549,<1H OCEAN,168301.0,223700.0
-118.36,33.93,40.0,1625.0,500.0,2036.0,476.0,2.6298,<1H OCEAN,168617.0,156500.0
-122.71,38.34,22.0,1249.0,335.0,699.0,308.0,2.6033,<1H OCEAN,169505.0,121600.0
-118.51,34.2,35.0,1614.0,308.0,850.0,330.0,4.1806,<1H OCEAN,216477.0,209000.0
-118.56,34.18,36.0,1366.0,224.0,719.0,270.0,4.8264,<1H OCEAN,231346.0,251000.0
-122.09,37.35,30.0,1502.0,186.0,501.0,180.0,10.0259,NEAR BAY,498774.97,500001.0
-119.01,36.05,27.0,1127.0,294.0,839.0,276.0,1.3807,INLAND,50091.0,53100.0
-117.4,34.08,21.0,3622.0,667.0,2503.0,720.0,3.8531,INLAND,120642.0,105400.0
-118.41,34.24,38.0,490.0,101.0,402.0,100.0,3.125,<1H OCEAN,241365.0,175900.0
-117.9,33.74,18.0,1884.0,442.0,1915.0,442.0,2.3783,<1H OCEAN,172275.0,166700.0
-117.92,34.09,35.0,1810.0,318.0,1164.0,332.0,5.0123,<1H OCEAN,204319.0,165700.0
-122.28,37.52,29.0,1526.0,355.0,724.0,315.0,4.0313,NEAR OCEAN,313513.01,435200.0
-117.22,33.14,5.0,4576.0,848.0,2314.0,705.0,5.0123,NEAR OCEAN,266901.02,210400.0
-122.41,37.75,52.0,1678.0,386.0,1220.0,357.0,2.5809,NEAR BAY,255167.06,255300.0
-122.47,37.76,52.0,4001.0,809.0,1886.0,756.0,3.3239,NEAR BAY,351119.03,350000.0
-118.24,33.93,37.0,1027.0,258.0,824.0,248.0,1.5132,<1H OCEAN,93496.0,86300.0
-118.32,34.04,47.0,1989.0,532.0,1430.0,519.0,1.8333,<1H OCEAN,144909.0,151100.0
-120.27,37.12,17.0,3328.0,628.0,1580.0,619.0,2.9861,INLAND,97287.0,81500.0
-121.07,39.15,15.0,6828.0,1319.0,3002.0,1318.0,2.4726,INLAND,123718.0,143400.0
-122.27,37.82,43.0,1868.0,456.0,1061.0,407.0,1.5045,NEAR BAY,127956.0,93800.0
-120.43,37.35,15.0,1613.0,203.0,673.0,213.0,5.9378,INLAND,179111.0,212200.0
-122.47,37.79,52.0,2383.0,477.0,990.0,464.0,3.9688,NEAR BAY,480314.74,483300.0
-122.31,37.91,39.0,2955.0,696.0,1417.0,682.0,2.7628,NEAR BAY,169589.0,167800.0
-118.14,33.76,52.0,2677.0,642.0,1144.0,624.0,4.3889,NEAR OCEAN,382663.02,378000.0
-121.9,37.37,20.0,78.0,72.0,120.0,69.0,1.0938,<1H OCEAN,300216.18,187500.0
-118.01,33.84,28.0,4097.0,838.0,2112.0,803.0,4.5,<1H OCEAN,203227.0,202100.0
-117.7,33.57,4.0,3283.0,911.0,1512.0,782.0,3.3125,<1H OCEAN,222749.04,138500.0
-119.94,38.95,25.0,1789.0,536.0,1134.0,396.0,2.32,INLAND,105315.0,91300.0
-121.82,37.26,10.0,3030.0,574.0,1623.0,589.0,5.1356,<1H OCEAN,267543.0,218700.0
-121.24,38.78,18.0,549.0,143.0,249.0,136.0,0.8691,INLAND,110342.0,136500.0
-122.42,37.77,52.0,1925.0,568.0,867.0,515.0,2.879,NEAR BAY,316617.05,450000.0
-122.3,37.9,30.0,1772.0,471.0,880.0,437.0,2.2672,NEAR BAY,178755.0,162500.0
-118.15,33.78,13.0,3056.0,861.0,1600.0,824.0,3.3003,NEAR OCEAN,235926.0,207800.0
-117.88,33.87,35.0,1919.0,349.0,1302.0,345.0,5.6409,<1H OCEAN,233220.0,190900.0
-118.51,33.98,40.0,1901.0,679.0,865.0,587.0,2.3417,<1H OCEAN,329791.01,425000.0
-121.5,38.34,36.0,1212.0,255.0,569.0,256.0,2.0048,INLAND,99461.0,72900.0
-117.94,33.81,25.0,1731.0,482.0,1127.0,455.0,3.256,<1H OCEAN,198021.0,214300.0
-118.18,33.92,32.0,2035.0,519.0,2282.0,480.0,3.2734,<1H OCEAN,150526.0,136400.0
-122.33,40.6,5.0,6383.0,1206.0,2965.0,1141.0,3.8103,INLAND,126882.0,111100.0
-121.42,38.53,37.0,1958.0,367.0,1171.0,366.0,2.8298,INLAND,88123.0,71200.0
-118.19,33.83,30.0,2246.0,552.0,1032.0,548.0,3.5871,NEAR OCEAN,264858.05,347100.0
-122.69,38.27,32.0,2344.0,434.0,1066.0,384.0,4.0313,<1H OCEAN,251281.0,285000.0
-118.3,34.02,42.0,2386.0,670.0,2327.0,661.0,1.6699,<1H OCEAN,127130.0,108000.0
-117.77,33.67,12.0,4329.0,1068.0,1913.0,978.0,4.5094,<1H OCEAN,255497.0,160200.0
-117.98,33.9,6.0,1537.0,347.0,506.0,280.0,4.8264,<1H OCEAN,212070.01,146800.0
-122.28,37.81,17.0,1237.0,462.0,762.0,439.0,0.9241,NEAR BAY,143213.0,177500.0
-118.76,34.26,26.0,1750.0,284.0,962.0,278.0,4.5673,<1H OCEAN,216837.01,190400.0
-117.94,33.89,30.0,2577.0,404.0,1076.0,374.0,6.7528,<1H OCEAN,362041.08,459600.0
-121.27,38.75,21.0,4812.0,1117.0,1985.0,1045.0,2.5083,INLAND,144121.0,128500.0
-119.31,36.34,14.0,2985.0,607.0,2250.0,607.0,2.1602,INLAND,77481.0,65200.0
-117.11,32.73,27.0,3160.0,627.0,1628.0,612.0,3.8864,NEAR OCEAN,138995.0,132600.0
-118.17,34.05,45.0,733.0,178.0,715.0,165.0,2.5962,<1H OCEAN,134736.0,124100.0
-120.41,36.77,24.0,1335.0,312.0,1180.0,267.0,1.947,INLAND,61565.0,68900.0
-118.04,34.1,38.0,2317.0,451.0,1155.0,426.0,4.1488,INLAND,280106.0,235300.0
-117.87,33.99,21.0,2837.0,515.0,2031.0,555.0,4.9271,<1H OCEAN,214621.0,209700.0
-118.19,33.8,41.0,2125.0,591.0,1604.0,555.0,2.9943,NEAR OCEAN,197024.0,190600.0
-120.19,36.61,29.0,1479.0,338.0,1408.0,322.0,2.293,INLAND,67378.0,57200.0
-122.42,37.74,52.0,1916.0,432.0,889.0,424.0,4.0391,NEAR BAY,291328.0,279900.0
-117.65,33.48,6.0,1638.0,188.0,572.0,174.0,13.0502,<1H OCEAN,487017.34,500001.0
-122.03,37.55,22.0,9167.0,1373.0,4319.0,1404.0,6.992,NEAR BAY,389377.11,284800.0
